web,speciesID,degree,normalised.degree,species.strength,interaction.push.pull,nestedrank,PDI,resource.range,species.specificity.index,PSI,node.specialisation.index.NSI,betweenness,weighted.betweenness,closeness,weighted.closeness,Fisher.alpha,partner.diversity,effective.partners,proportional.generality,proportional.similarity,d
novotny2012,532,1,0.026315789,0.018518519,-0.981481481,0.957642726,1,1,1,0.018518519,1.902394107,0,0,0.001712142,0.000628135,134217776.5,0,1,0.027407721,0.029475983,0.073205456
novotny2012,533,1,0.026315789,0.02173913,-0.97826087,0.959484346,1,1,1,0.02173913,1.917127072,0,0,0.00168916,0.000620178,134217776.5,0,1,0.027407721,0.02510917,0.110459226
novotny2012,534,1,0.026315789,0.03125,-0.96875,0.961325967,1,1,1,0.03125,1.942909761,0,0,0.001648942,0.000617374,134217776.5,0,1,0.027407721,0.017467249,0.194776141
novotny2012,535,1,0.026315789,0.025,-0.975,0.963167587,1,1,1,0.025,1.928176796,0,0,0.001671924,0.000622306,134217776.5,0,1,0.027407721,0.021834061,0.142931305
novotny2012,536,1,0.026315789,0.025,-0.975,0.965009208,1,1,1,0.025,1.928176796,0,0,0.001671924,0.000622306,134217776.5,0,1,0.027407721,0.021834061,0.142931305
novotny2012,537,2,0.052631579,0.060408163,-0.469795918,0.416206262,0.972972973,0.972972973,0.697485832,0.030204082,1.891344383,0.000128662,4.69E-05,0.001729378,0.000884063,268435505,0.693147181,2,0.054815443,0.040393013,0.172648109
novotny2012,538,16,0.421052632,0.387480322,-0.03828248,0.034990792,0.594594595,0.594594595,0.1927749,0.02421752,1.473296501,0.011117668,0.004529681,0.002381486,0.001394859,4294967304,2.772588722,16,0.438523541,0.401200873,0.081726397
novotny2012,539,15,0.394736842,0.400992637,-0.039933824,0.044198895,0.621621622,0.621621622,0.203571711,0.026732842,1.495395948,0.011515449,0.005468358,0.002347013,0.001394339,4294967304,2.708050201,15,0.411115819,0.336244541,0.111073919
novotny2012,540,1,0.026315789,0.013888889,-0.986111111,0.966850829,1,1,1,0.013888889,1.869244936,0,0,0.001763851,0.000630383,134217776.5,0,1,0.027407721,0.03930131,0.006365836
novotny2012,541,22,0.578947368,0.430268217,-0.025896899,0.020257827,0.432432432,0.432432432,0.140199927,0.019557646,1.26335175,0.024804794,0.025959841,0.002708976,0.001443472,4294967307,3.091042453,22,0.602969869,0.646834061,0.020076415
novotny2012,542,1,0.026315789,0.013513514,-0.986486486,0.968692449,1,1,1,0.013513514,1.865561694,0,0,0.001769596,0.000625923,134217776.5,0,1,0.027407721,0.040393013,0
novotny2012,543,1,0.026315789,0.020408163,-0.979591837,0.97053407,1,1,1,0.020408163,1.91160221,0,0,0.001697778,0.000626364,134217776.5,0,1,0.027407721,0.026746725,0.095780335
novotny2012,544,1,0.026315789,0.021276596,-0.978723404,0.972375691,1,1,1,0.021276596,1.915285451,0,0,0.001692033,0.000618655,134217776.5,0,1,0.027407721,0.025655022,0.105462506
novotny2012,545,1,0.026315789,0.016129032,-0.983870968,0.974217311,1,1,1,0.016129032,1.887661142,0,0,0.001735124,0.000622034,134217776.5,0,1,0.027407721,0.033842795,0.041107814
novotny2012,546,1,0.026315789,0.018518519,-0.981481481,0.976058932,1,1,1,0.018518519,1.902394107,0,0,0.001712142,0.000628135,134217776.5,0,1,0.027407721,0.029475983,0.073205456
novotny2012,547,1,0.026315789,0.020408163,-0.979591837,0.977900552,1,1,1,0.020408163,1.91160221,0,0,0.001697778,0.000626364,134217776.5,0,1,0.027407721,0.026746725,0.095780335
novotny2012,548,3,0.078947368,0.051062761,-0.316312413,0.289134438,0.945945946,0.945945946,0.561529443,0.01702092,1.806629834,0.000206597,4.75E-05,0.001861523,0.001031258,536870956.2,1.098612289,3,0.082223164,0.09989083,0.046087945
novotny2012,549,1,0.026315789,0.016949153,-0.983050847,0.979742173,1,1,1,0.016949153,1.893186004,0,0,0.001726505,0.000621826,134217776.5,0,1,0.027407721,0.03220524,0.052631093
novotny2012,550,1,0.026315789,0.043478261,-0.956521739,0.981583794,1,1,1,0.043478261,1.959484346,0,0,0.001623087,0.000617165,134217776.5,0,1,0.027407721,0.012554585,0.271503997
novotny2012,551,10,0.263157895,0.180020775,-0.081997923,0.082872928,0.756756757,0.756756757,0.275092122,0.018002077,1.653775322,0.001768573,0.001114866,0.002099959,0.001336815,2147483653,2.302585093,10,0.274077213,0.312227074,0.035327229
novotny2012,552,11,0.289473684,0.203830298,-0.072379064,0.064456722,0.72972973,0.72972973,0.257563713,0.018530027,1.639042357,0.002149083,0.001753063,0.002122941,0.001353095,4294967302,2.397895273,11,0.301484934,0.335152838,0.039595398
novotny2012,553,5,0.131578947,0.084856444,-0.183028711,0.180478821,0.891891892,0.891891892,0.422348646,0.016971289,1.745856354,0.000515839,9.54E-05,0.001956323,0.00117987,2147483651,1.609437912,5,0.137038606,0.16430131,0.038321189
novotny2012,554,10,0.263157895,0.186881146,-0.081311885,0.084714549,0.756756757,0.756756757,0.275092122,0.018688115,1.657458564,0.00182517,0.000990932,0.002094214,0.001334867,2147483653,2.302585093,10,0.274077213,0.302947598,0.043457737
novotny2012,555,1,0.026315789,0.018518519,-0.981481481,0.983425414,1,1,1,0.018518519,1.902394107,0,0,0.001712142,0.000628135,134217776.5,0,1,0.027407721,0.029475983,0.073205456
novotny2012,556,5,0.131578947,0.089538549,-0.18209229,0.182320442,0.891891892,0.891891892,0.422348646,0.01790771,1.666666667,0.002449725,0.000272999,0.00207985,0.001176376,2147483651,1.609437912,5,0.137038606,0.156659389,0.050032436
novotny2012,557,9,0.236842105,0.173123505,-0.091875166,0.099447514,0.783783784,0.783783784,0.295105214,0.019235945,1.581952118,0.004892407,0.001304769,0.002211995,0.001291926,2147483653,2.197224577,9,0.246669492,0.274017467,0.048368879
novotny2012,558,26,0.684210526,0.617088915,-0.014727349,0.014732965,0.324324324,0.324324324,0.111687119,0.023734189,1.272559853,0.027053744,0.027273812,0.002694612,0.00145454,4294967309,3.258096538,26,0.712600754,0.6566174,0.051581835
novotny2012,559,1,0.026315789,0.033333333,-0.966666667,0.985267035,1,1,1,0.033333333,1.946593002,0,0,0.001643197,0.00061953,134217776.5,0,1,0.027407721,0.016375546,0.209770924
novotny2012,560,28,0.736842105,0.669743067,-0.01179489,0.011049724,0.27027027,0.27027027,0.098247186,0.023919395,1.197053407,0.036836342,0.030288099,0.002812394,0.001455032,4294967310,3.33220451,28,0.767416196,0.696974423,0.048471535
novotny2012,561,11,0.289473684,0.254783449,-0.067746959,0.066298343,0.72972973,0.72972973,0.257563713,0.023162132,1.548802947,0.007285918,0.002655948,0.002263704,0.001348979,4294967302,2.397895273,11,0.301484934,0.286572052,0.084459659
novotny2012,562,3,0.078947368,0.073156401,-0.308947866,0.290976059,0.945945946,0.945945946,0.561529443,0.024385467,1.841620626,0.000333583,5.13E-05,0.001806942,0.001020485,536870956.2,1.098612289,3,0.082223164,0.06768559,0.133480991
novotny2012,563,3,0.078947368,0.06566684,-0.311444387,0.29281768,0.945945946,0.945945946,0.561529443,0.021888947,1.826887661,0.000437483,7.74E-05,0.001829923,0.001019276,536870956.2,1.098612289,3,0.082223164,0.075327511,0.108416386
novotny2012,564,4,0.105263158,0.084737472,-0.228815632,0.226519337,0.918918919,0.918918919,0.479301293,0.021184368,1.779005525,0.000931894,0.000220084,0.001904614,0.001114276,2147483650,1.386294361,4,0.109630885,0.105349345,0.095323055
novotny2012,565,9,0.236842105,0.198932675,-0.089007481,0.101289134,0.783783784,0.783783784,0.295105214,0.022103631,1.622467772,0.004167784,0.001036704,0.002148795,0.001307412,2147483653,2.197224577,9,0.246669492,0.24290393,0.079579892
novotny2012,566,10,0.263157895,0.263852918,-0.073614708,0.086556169,0.756756757,0.756756757,0.275092122,0.026385292,1.633517495,0.004431592,0.001466552,0.002131559,0.001328356,2147483653,2.302585093,10,0.274077213,0.228165939,0.118443928
novotny2012,567,17,0.447368421,0.379109693,-0.036522959,0.031307551,0.567567568,0.567567568,0.182719259,0.02230057,1.349907919,0.018971848,0.008740464,0.002573958,0.001410382,4294967305,2.833213344,17,0.465931262,0.450873362,0.062654267
novotny2012,568,1,0.026315789,0.023255814,-0.976744186,0.987108656,1,1,1,0.023255814,1.922651934,0,0,0.001680542,0.000623221,134217776.5,0,1,0.027407721,0.023471616,0.126128431
novotny2012,569,3,0.078947368,0.075480627,-0.308173124,0.2946593,0.945945946,0.945945946,0.561529443,0.025160209,1.876611418,8.16E-05,1.84E-05,0.00175236,0.001023101,536870956.2,1.098612289,3,0.082223164,0.068231441,0.135926164
novotny2012,570,2,0.052631579,0.0409699,-0.47951505,0.418047882,0.972972973,0.972972973,0.697485832,0.02048495,1.841620626,0.000402483,1.75E-05,0.001806942,0.000875612,268435505,0.693147181,2,0.054815443,0.05349345,0.094785862
novotny2012,571,2,0.052631579,0.031057373,-0.484471313,0.419889503,0.972972973,0.972972973,0.697485832,0.015528687,1.777163904,0.000737384,3.09E-05,0.001907487,0.000877515,268435505,0.693147181,2,0.054815443,0.07150655,0.02878672
novotny2012,572,9,0.236842105,0.163144993,-0.09298389,0.103130755,0.783783784,0.783783784,0.295105214,0.018127221,1.67587477,0.001431926,0.00073845,0.002065487,0.001315214,2147483653,2.197224577,9,0.246669492,0.278384279,0.039976345
novotny2012,573,4,0.105263158,0.066098259,-0.233475435,0.228360958,0.918918919,0.918918919,0.479301293,0.016524565,1.79373849,0.000239882,8.00E-05,0.001881632,0.001127722,2147483650,1.386294361,4,0.109630885,0.134279476,0.03786041
novotny2012,574,1,0.026315789,0.033333333,-0.966666667,0.988950276,1,1,1,0.033333333,1.946593002,0,0,0.001643197,0.00061953,134217776.5,0,1,0.027407721,0.016375546,0.209770924
novotny2012,575,1,0.026315789,0.033333333,-0.966666667,0.990791897,1,1,1,0.033333333,1.946593002,0,0,0.001643197,0.00061953,134217776.5,0,1,0.027407721,0.016375546,0.209770924
novotny2012,576,21,0.552631579,0.479593468,-0.024781263,0.025782689,0.459459459,0.459459459,0.14791559,0.022837784,1.246777164,0.027518589,0.013575678,0.002734831,0.0014341,4294967307,3.044522438,21,0.575562147,0.548034934,0.056297306
novotny2012,577,1,0.026315789,0.015625,-0.984375,0.992633517,1,1,1,0.015625,1.883977901,0,0,0.001740869,0.000622198,134217776.5,0,1,0.027407721,0.034934498,0.033731369
novotny2012,578,1,0.026315789,0.014705882,-0.985294118,0.994475138,1,1,1,0.014705882,1.876611418,0,0,0.00175236,0.000631294,134217776.5,0,1,0.027407721,0.037117904,0.019645936
novotny2012,579,1,0.026315789,0.02,-0.98,0.996316759,1,1,1,0.02,1.909760589,0,0,0.001700651,0.000618587,134217776.5,0,1,0.027407721,0.027292576,0.091086468
novotny2012,580,1,0.026315789,0.02173913,-0.97826087,0.998158379,1,1,1,0.02173913,1.917127072,0,0,0.00168916,0.000620368,134217776.5,0,1,0.027407721,0.02510917,0.110459226
novotny2012,581,2,0.052631579,0.029513889,-0.485243056,0.421731123,0.972972973,0.972972973,0.697485832,0.014756944,1.790055249,0.000336728,3.86E-05,0.001887378,0.00088791,268435505,0.693147181,2,0.054815443,0.074235808,0.018497281
novotny2012,582,1,0.026315789,0.016949153,-0.983050847,1,1,1,1,0.016949153,1.893186004,0,0,0.001726505,0.000622378,134217776.5,0,1,0.027407721,0.03220524,0.052631093
prado2004,81,4,0.05,1.366666667,0.091666667,0.387096774,0.962025316,0.962025316,0.490414446,0.341666667,1.903225806,0.030525764,0.000556876,0.036079769,0.013560576,2147483650,1.386294361,4,0.058711888,0.080246914,0.316060517
prado2004,82,6,0.075,2.283333333,0.213888889,0.225806452,0.936708861,0.936708861,0.395117886,0.380555556,1.935483871,0.073963249,0.01933155,0.038539753,0.014073845,1073741870,1.791759469,6,0.088067832,0.135802469,0.253118491
prado2004,83,5,0.0625,1.666666667,0.133333333,0.258064516,0.949367089,0.949367089,0.43574467,0.333333333,2.193548387,0.048523524,0.073925279,0.033291787,0.015377626,2147483651,1.609437912,5,0.07338986,0.111111111,0.252952293
prado2004,84,11,0.1375,5.366666667,0.396969697,0.096774194,0.873417722,0.873417722,0.281782915,0.487878788,1.774193548,0.128874112,0.037589125,0.040179743,0.01723834,4294967302,2.397895273,11,0.161457693,0.185185185,0.407986858
prado2004,85,2,0.025,1.25,0.125,0.612903226,0.987341772,0.987341772,0.702617169,0.625,2.161290323,0,0,0.030995802,0.011126002,268435505,0.693147181,2,0.029355944,0.030864198,0.613147193
prado2004,86,2,0.025,1.5,0.25,0.64516129,0.987341772,0.987341772,0.702617169,0.75,2.64516129,0,0,0.025485437,0.009728702,268435505,0.693147181,2,0.029355944,0.018518519,0.806573596
prado2004,87,3,0.0375,1.833333333,0.277777778,0.483870968,0.974683544,0.974683544,0.569995188,0.611111111,2.161290323,0,0,0.030995802,0.011126002,536870956.2,1.098612289,3,0.044033916,0.037037037,0.654963536
prado2004,88,5,0.0625,2.416666667,0.283333333,0.290322581,0.949367089,0.949367089,0.43574467,0.483333333,2.225806452,0.021115163,0.029444815,0.032471792,0.014627497,2147483651,1.609437912,5,0.07338986,0.080246914,0.463104431
prado2004,89,2,0.025,0.75,-0.125,0.677419355,0.987341772,0.987341772,0.702617169,0.375,2.516129032,0,0,0.027715823,0.011206479,268435505,0.693147181,2,0.029355944,0.037037037,0.419720789
prado2004,90,2,0.025,0.583333333,-0.208333333,0.709677419,0.987341772,0.987341772,0.702617169,0.291666667,2.451612903,0.002252252,0,0.030077408,0.010351642,268435505,0.693147181,2,0.029355944,0.043209877,0.306573596
prado2004,91,21,0.2625,13.53333333,0.596825397,0.032258065,0.746835443,0.746835443,0.188583118,0.644444444,1.677419355,0.184107917,0.299788188,0.04378772,0.018389267,4294967307,3.044522438,21,0.308237413,0.283950617,0.535616015
prado2004,92,3,0.0375,0.666666667,-0.111111111,0.516129032,0.974683544,0.974683544,0.569995188,0.222222222,2.225806452,0.003478478,0,0.032307793,0.015127379,536870956.2,1.098612289,3,0.044033916,0.086419753,0.121050237
prado2004,93,3,0.0375,1.416666667,0.138888889,0.548387097,0.974683544,0.974683544,0.569995188,0.472222222,2.258064516,0,0,0.0313238,0.013481907,536870956.2,1.098612289,3,0.044033916,0.067901235,0.388006887
prado2004,94,1,0.0125,0.25,-0.75,0.774193548,1,1,1,0.25,2.387096774,0,0,0.028863815,0.010450562,134217776.5,0,1,0.014677972,0.024691358,0.226294386
prado2004,95,1,0.0125,0.333333333,-0.666666667,0.806451613,1,1,1,0.333333333,3.741935484,0,0,0.019155077,0.006310777,134217776.5,0,1,0.014677972,0.018518519,0.386852807
prado2004,96,1,0.0125,0.333333333,-0.666666667,0.838709677,1,1,1,0.333333333,2.516129032,0,0,0.026895828,0.009963317,134217776.5,0,1,0.014677972,0.018518519,0.386852807
prado2004,97,1,0.0125,0.5,-0.5,0.870967742,1,1,1,0.5,3.161290323,0,0,0.021549462,0.008815339,134217776.5,0,1,0.014677972,0.012345679,0.613147193
prado2004,98,24,0.3,12.58333333,0.482638889,0,0.708860759,0.708860759,0.171860016,0.524305556,1.64516129,0.168499452,0.28985392,0.043295723,0.019186325,4294967308,3.17805383,24,0.352271329,0.37654321,0.361668331
prado2004,99,4,0.05,1.2,0.05,0.419354839,0.962025316,0.962025316,0.490414446,0.3,1.870967742,0.042871443,0.006901284,0.037063763,0.014181197,2147483650,1.386294361,4,0.058711888,0.098765432,0.210707012
prado2004,100,4,0.05,2.166666667,0.291666667,0.451612903,0.962025316,0.962025316,0.490414446,0.541666667,2.806451613,0.021771772,0.018168077,0.025419837,0.009042582,2147483650,1.386294361,4,0.058711888,0.055555556,0.560683782
prado2004,101,1,0.0125,0.5,-0.5,0.903225806,1,1,1,0.5,2.741935484,0,0,0.024337444,0.00939679,134217776.5,0,1,0.014677972,0.012345679,0.613147193
prado2004,102,8,0.1,6.166666667,0.645833333,0.129032258,0.911392405,0.911392405,0.33752637,0.770833333,2.806451613,0.021771772,0.018168077,0.025419837,0.009042582,2147483652,2.079441542,8,0.117423776,0.080246914,0.761607591
prado2004,103,7,0.0875,2.916666667,0.273809524,0.161290323,0.924050633,0.924050633,0.363327997,0.416666667,2.225806452,0.013304972,0.029355317,0.033783784,0.014127317,536870961.2,1.945910149,7,0.102745804,0.135802469,0.332562093
prado2004,104,16,0.2,8,0.4375,0.064516129,0.810126582,0.810126582,0.22501758,0.5,1.806451613,0.062636446,0.05053649,0.038375754,0.018722608,4294967304,2.772588722,16,0.234847553,0.240740741,0.402941841
prado2004,105,5,0.0625,2.25,0.25,0.322580645,0.949367089,0.949367089,0.43574467,0.45,2.290322581,0.006381381,0.018625511,0.031815796,0.013812444,2147483651,1.609437912,5,0.07338986,0.098765432,0.376086264
prado2004,106,1,0.0125,0.25,-0.75,0.935483871,1,1,1,0.25,2.838709677,0,0,0.025485437,0.008504826,134217776.5,0,1,0.014677972,0.024691358,0.226294386
prado2004,107,7,0.0875,3.416666667,0.345238095,0.193548387,0.924050633,0.924050633,0.363327997,0.488095238,2.064516129,0.017417417,0,0.03443978,0.016180635,536870961.2,1.945910149,7,0.102745804,0.117283951,0.445840181
prado2004,108,1,0.0125,0.25,-0.75,0.967741935,1,1,1,0.25,2.387096774,0,0,0.028863815,0.010450562,134217776.5,0,1,0.014677972,0.024691358,0.226294386
prado2004,109,3,0.0375,1,9.25E-18,0.580645161,0.974683544,0.974683544,0.569995188,0.333333333,2.290322581,0.0003003,0,0.031815796,0.010678661,536870956.2,1.098612289,3,0.044033916,0.067901235,0.309927072
prado2004,110,2,0.025,1.25,0.125,0.741935484,0.987341772,0.987341772,0.702617169,0.625,2.548387097,0,0,0.027781422,0.009990086,268435505,0.693147181,2,0.029355944,0.030864198,0.613147193
prado2004,111,5,0.0625,1.666666667,0.133333333,0.35483871,0.949367089,0.949367089,0.43574467,0.333333333,1.935483871,0.152204586,0.107755492,0.037063763,0.014685268,2147483651,1.609437912,5,0.07338986,0.098765432,0.289068096
prado2004,112,1,0.0125,0.333333333,-0.666666667,1,1,1,1,0.333333333,2.774193548,0,0,0.025321438,0.008977088,134217776.5,0,1,0.014677972,0.018518519,0.386852807
stary2008,30,8,0.275862069,6.5,0.6875,0.083333333,0.75,0.75,0.306186218,0.8125,2,0.203883495,0.203883495,0.0875,0.039716312,2147483652,2.079441542,8,0.299925735,0.261904762,0.672843562
stary2008,31,14,0.482758621,10.33333333,0.666666667,0,0.535714286,0.535714286,0.195615199,0.738095238,1.416666667,0.514563107,0.514563107,0.11875,0.056565657,4294967303,2.63905733,14,0.524870035,0.523809524,0.376745337
stary2008,32,2,0.068965517,0.833333333,-0.083333333,0.25,0.964285714,0.964285714,0.694365075,0.416666667,2,0,0,0.083333333,0.046666667,268435505,0.693147181,2,0.074981434,0.119047619,0.184535123
stary2008,33,1,0.034482759,0.5,-0.5,0.416666667,1,1,1,0.5,2.333333333,0,0,0.070833333,0.033939394,134217776.5,0,1,0.037490717,0.047619048,0.369070246
stary2008,34,1,0.034482759,0.5,-0.5,0.5,1,1,1,0.5,2.333333333,0,0,0.070833333,0.033939394,134217776.5,0,1,0.037490717,0.047619048,0.369070246
stary2008,35,1,0.034482759,0.5,-0.5,0.583333333,1,1,1,0.5,2.666666667,0,0,0.064583333,0.029166667,134217776.5,0,1,0.037490717,0.047619048,0.369070246
stary2008,36,2,0.068965517,1.5,0.25,0.333333333,0.964285714,0.964285714,0.694365075,0.75,2.333333333,0,0,0.070833333,0.033939394,268435505,0.693147181,2,0.074981434,0.071428571,0.684535123
stary2008,37,1,0.034482759,0.5,-0.5,0.666666667,1,1,1,0.5,2.333333333,0,0,0.070833333,0.033939394,134217776.5,0,1,0.037490717,0.047619048,0.369070246
stary2008,38,1,0.034482759,0.5,-0.5,0.75,1,1,1,0.5,2.916666667,0,0,0.059375,0.02705314,134217776.5,0,1,0.037490717,0.047619048,0.369070246
stary2008,39,1,0.034482759,0.5,-0.5,0.833333333,1,1,1,0.5,2.916666667,0,0,0.059375,0.02705314,134217776.5,0,1,0.037490717,0.047619048,0.369070246
stary2008,40,1,0.034482759,0.333333333,-0.666666667,0.916666667,1,1,1,0.333333333,2.583333333,0,0,0.070833333,0.030107527,134217776.5,0,1,0.037490717,0.071428571,0
stary2008,41,1,0.034482759,0.333333333,-0.666666667,1,1,1,1,0.333333333,2.583333333,0,0,0.070833333,0.030107527,134217776.5,0,1,0.037490717,0.071428571,0
stary2008,42,8,0.275862069,6.166666667,0.645833333,0.166666667,0.75,0.75,0.306186218,0.770833333,1.75,0.281553398,0.281553398,0.102083333,0.044444444,2147483652,2.079441542,8,0.299925735,0.30952381,0.54526073
tavakilian1997,255,1,0.003937008,0.2,-0.8,0.544850498,1,1,1,0.2,3.544850498,0,0,0.002642301,0.000780287,134217776.5,0,1,0.005218359,0.005353319,0.431939033
tavakilian1997,256,2,0.007874016,1.2,0.1,0.355481728,0.996047431,0.996047431,0.705707953,0.6,2.877076412,0,0,0.003275978,0.001082283,268435505,0.693147181,2,0.010436719,0.006423983,0.709553985
tavakilian1997,257,2,0.007874016,0.576923077,-0.211538462,0.358803987,0.996047431,0.996047431,0.705707953,0.288461538,2.897009967,0,0,0.003376174,0.001041506,268435505,0.693147181,2,0.010436719,0.016059957,0.412030034
tavakilian1997,258,3,0.011811024,2.071428571,0.357142857,0.252491694,0.992094862,0.992094862,0.575063724,0.69047619,3.478405316,0,0,0.002862539,0.000808784,536870956.2,1.098612289,3,0.015655078,0.017130621,0.67738951
tavakilian1997,259,11,0.043307087,3.79478022,0.254070929,0.046511628,0.960474308,0.960474308,0.295492548,0.34498002,2.584717608,0.005383373,0.000847102,0.003902809,0.001460929,4294967302,2.397895273,11,0.057401952,0.056745182,0.489981319
tavakilian1997,260,5,0.019685039,2.083333333,0.216666667,0.119601329,0.984189723,0.984189723,0.443664225,0.416666667,2.441860465,0.001699101,0.002450761,0.003886835,0.001407942,2147483651,1.609437912,5,0.026091797,0.018201285,0.59615404
tavakilian1997,261,4,0.015748031,1.125,0.03125,0.179401993,0.988142292,0.988142292,0.497026733,0.28125,2.621262458,9.39E-05,0.000274284,0.003655464,0.001211423,2147483650,1.386294361,4,0.020873437,0.019271949,0.483942486
tavakilian1997,262,2,0.007874016,0.267857143,-0.366071429,0.362126246,0.996047431,0.996047431,0.705707953,0.133928571,2.810631229,0.000898768,5.34E-05,0.003479274,0.001074433,268435505,0.693147181,2,0.010436719,0.016059957,0.273567904
tavakilian1997,263,5,0.019685039,0.95925643,-0.008148714,0.122923588,0.984189723,0.984189723,0.443664225,0.191851286,2.372093023,0.005858321,0.004077761,0.004133695,0.001452037,2147483651,1.609437912,5,0.026091797,0.046038544,0.274097219
tavakilian1997,264,5,0.019685039,0.851923077,-0.029615385,0.126245847,0.984189723,0.984189723,0.443664225,0.170384615,2.624584718,0.000782235,0.000107588,0.003786639,0.001497907,2147483651,1.609437912,5,0.026091797,0.046038544,0.260917697
tavakilian1997,265,2,0.007874016,0.191666667,-0.404166667,0.365448505,0.996047431,0.996047431,0.705707953,0.095833333,2.674418605,0.00053196,6.67E-06,0.003684991,0.001286297,268435505,0.693147181,2,0.010436719,0.024625268,0.136028867
tavakilian1997,266,1,0.003937008,0.333333333,-0.666666667,0.548172757,1,1,1,0.333333333,3.88372093,0,0,0.00240851,0.000729282,134217776.5,0,1,0.005218359,0.003211991,0.612238065
tavakilian1997,267,5,0.019685039,1.75,0.15,0.129568106,0.984189723,0.984189723,0.443664225,0.35,2.574750831,0.001685083,0.000843607,0.003724198,0.001125,2147483651,1.609437912,5,0.026091797,0.018201285,0.574540417
tavakilian1997,268,4,0.015748031,1.726190476,0.181547619,0.182724252,0.988142292,0.988142292,0.497026733,0.431547619,2.681063123,0.000489752,0.000120092,0.003601736,0.001086885,2147483650,1.386294361,4,0.020873437,0.016059957,0.58764957
tavakilian1997,269,2,0.007874016,0.5,-0.25,0.368770764,0.996047431,0.996047431,0.705707953,0.25,2.544850498,0.001445618,2.22E-06,0.003731459,0.001107455,268435505,0.693147181,2,0.010436719,0.009635974,0.478391213
tavakilian1997,270,5,0.019685039,3.083333333,0.416666667,0.132890365,0.984189723,0.984189723,0.443664225,0.616666667,4.677740864,0.016192126,0.013218987,0.002028954,0.000585514,2147483651,1.609437912,5,0.026091797,0.011777302,0.761232051
tavakilian1997,271,2,0.007874016,0.375,-0.3125,0.372093023,0.996047431,0.996047431,0.705707953,0.1875,3.056478405,0.000416576,6.67E-05,0.00320918,0.001032181,268435505,0.693147181,2,0.010436719,0.012847966,0.374558551
tavakilian1997,272,1,0.003937008,0.166666667,-0.833333333,0.551495017,1,1,1,0.166666667,2.777408638,0,0,0.003434743,0.0010694,134217776.5,0,1,0.005218359,0.006423983,0.367587523
tavakilian1997,273,2,0.007874016,0.267857143,-0.366071429,0.375415282,0.996047431,0.996047431,0.705707953,0.133928571,2.425249169,0.003337321,0.001200917,0.003946856,0.001163362,268435505,0.693147181,2,0.010436719,0.016059957,0.273567904
tavakilian1997,274,2,0.007874016,0.7,-0.15,0.378737542,0.996047431,0.996047431,0.705707953,0.35,3.043189369,0.003268935,0.002668705,0.0031085,0.000973704,268435505,0.693147181,2,0.010436719,0.007494647,0.584465696
tavakilian1997,275,1,0.003937008,0.166666667,-0.833333333,0.554817276,1,1,1,0.166666667,3.448504983,0,0,0.002777832,0.000967061,134217776.5,0,1,0.005218359,0.006423983,0.367587523
tavakilian1997,276,1,0.003937008,0.2,-0.8,0.558139535,1,1,1,0.2,3.544850498,0,0,0.002642301,0.000780287,134217776.5,0,1,0.005218359,0.005353319,0.431939033
tavakilian1997,277,2,0.007874016,0.243589744,-0.378205128,0.382059801,0.996047431,0.996047431,0.705707953,0.121794872,2.820598007,0.001577447,0.00037095,0.003533487,0.001059519,268435505,0.693147181,2,0.010436719,0.020342612,0.213769785
tavakilian1997,278,1,0.003937008,0.5,-0.5,0.561461794,1,1,1,0.5,3.166112957,0,0,0.002900363,0.000966964,134217776.5,0,1,0.005218359,0.002141328,0.755349458
tavakilian1997,279,2,0.007874016,0.416666667,-0.291666667,0.38538206,0.996047431,0.996047431,0.705707953,0.208333333,2.790697674,0.001076933,0.000664582,0.003442003,0.001077613,268435505,0.693147181,2,0.010436719,0.010706638,0.426474882
tavakilian1997,280,12,0.047244094,3.661179507,0.221764959,0.03986711,0.956521739,0.956521739,0.282329851,0.305098292,2.15282392,0.03120275,0.024306823,0.004673399,0.001653218,1073741873,2.48490665,12,0.062620312,0.087794433,0.390043575
tavakilian1997,281,6,0.023622047,0.832117882,-0.027980353,0.099667774,0.980237154,0.980237154,0.404194086,0.138686314,3.013289037,0.00337089,0.000648391,0.003395051,0.001065711,1073741870,1.791759469,6,0.031310156,0.057815846,0.209863881
tavakilian1997,282,2,0.007874016,0.342857143,-0.328571429,0.388704319,0.996047431,0.996047431,0.705707953,0.171428571,3.933554817,1.63E-05,2.97E-06,0.002511127,0.000898412,268435505,0.693147181,2,0.010436719,0.012847966,0.358386759
tavakilian1997,283,1,0.003937008,0.5,-0.5,0.564784053,1,1,1,0.5,4.03986711,0,0,0.002266203,0.000694045,134217776.5,0,1,0.005218359,0.002141328,0.755349458
tavakilian1997,284,1,0.003937008,0.25,-0.75,0.568106312,1,1,1,0.25,3.009966777,0,0,0.003121085,0.001015501,134217776.5,0,1,0.005218359,0.004282655,0.510698916
tavakilian1997,285,2,0.007874016,0.666666667,-0.166666667,0.392026578,0.996047431,0.996047431,0.705707953,0.333333333,2.521594684,7.59E-05,0,0.003744044,0.001117413,268435505,0.693147181,2,0.010436719,0.00856531,0.551563172
tavakilian1997,286,1,0.003937008,0.25,-0.75,0.571428571,1,1,1,0.25,3.425249169,0,0,0.002708684,0.000833773,134217776.5,0,1,0.005218359,0.004282655,0.510698916
