web,speciesID,degree,normalised.degree,species.strength,interaction.push.pull,nestedrank,PDI,species.specificity.index,resource.range,PSI,node.specialisation.index.NSI,betweenness,weighted.betweenness,closeness,weighted.closeness,Fisher.alpha,partner.diversity,effective.partners,proportional.similarity,proportional.generality,d
Joern-Marathon,17,2,0.039215686,0.139423077,-0.430288462,1,0.98,0.7,0.98,1,1.19047619,0.005714286,0,0.046116505,0.034645148,268435505,0.693147181,2,0.189542484,0.055596619,0
Joern-Marathon,18,20,0.392156863,7.025534188,0.301276709,0.047619048,0.62,0.176068169,0.62,1,1,0.155849206,0.627322404,0.050970874,0.063663721,4294967306,2.995732274,20,0.526797386,0.555966189,0.177738609
Joern-Marathon,19,5,0.098039216,0.964423077,-0.007115385,0.619047619,0.92,0.428952212,0.92,1,1.095238095,0.092714286,0,0.048543689,0.046176648,2147483651,1.609437912,5,0.287581699,0.138991547,0.159215521
Joern-Marathon,20,7,0.137254902,4.233333333,0.461904762,0.238095238,0.88,0.354562104,0.88,1,1.761904762,0,0,0.031553398,0.034121206,536870961.2,1.945910149,7,0.117647059,0.194588166,0.665093851
Joern-Marathon,21,12,0.235294118,4.263034188,0.271919516,0.142857143,0.78,0.254950976,0.78,1,1.095238095,0.116420635,0,0.048543689,0.048777462,1073741873,2.48490665,12,0.390522876,0.333579714,0.267792151
Joern-Marathon,22,22,0.431372549,10.29636752,0.42256216,0,0.58,0.162368828,0.58,1,1.095238095,0.116420635,0.137704918,0.048543689,0.05316307,4294967307,3.091042453,22,0.46969697,0.611562808,0.332757162
Leather-Britain,1,2,0.333333333,0.046146953,-0.476926523,0.034482759,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,2,2,0.333333333,0.046146953,-0.476926523,0.045977011,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,3,1,0.166666667,0.013888889,-0.986111111,0.287356322,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,4,1,0.166666667,0.013888889,-0.986111111,0.298850575,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,5,2,0.333333333,0.263888889,-0.368055556,0.057471264,0.8,0.632455532,0.8,1,1.16091954,0.032690139,0.032337732,0.01204396,0.009444296,268435505,0.693147181,2,0.534482759,0.709873034,0.265566711
Leather-Britain,6,2,0.333333333,0.046146953,-0.476926523,0.068965517,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,7,1,0.166666667,0.013888889,-0.986111111,0.310344828,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,8,2,0.333333333,0.046146953,-0.476926523,0.08045977,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,9,1,0.166666667,0.032258065,-0.967741935,0.32183908,1,1,1,1,1.701149425,0,0,0.00870678,0.006306869,134217776.5,0,1,0.267241379,0.354936517,0.197041081
Leather-Britain,10,1,0.166666667,0.013888889,-0.986111111,0.333333333,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,11,1,0.166666667,0.013888889,-0.986111111,0.344827586,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,12,1,0.166666667,0.013888889,-0.986111111,0.356321839,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,13,3,0.5,0.463888889,-0.178703704,0,0.6,0.447213595,0.6,1,1.114942529,0.351614251,0.348227361,0.012345059,0.009640033,536870956.2,1.098612289,3,0.41091954,1.064809551,0.313991021
Leather-Britain,14,1,0.166666667,0.013888889,-0.986111111,0.367816092,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,15,1,0.166666667,0.013888889,-0.986111111,0.379310345,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,16,1,0.166666667,0.013888889,-0.986111111,0.390804598,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,17,1,0.166666667,0.032258065,-0.967741935,0.402298851,1,1,1,1,1.701149425,0,0,0.00870678,0.006306869,134217776.5,0,1,0.267241379,0.354936517,0.197041081
Leather-Britain,18,3,0.5,1.046146953,0.015382318,0.011494253,0.6,0.447213595,0.6,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,536870956.2,1.098612289,3,0.609195402,1.064809551,0.272650214
Leather-Britain,19,1,0.166666667,0.013888889,-0.986111111,0.413793103,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,20,1,0.166666667,0.013888889,-0.986111111,0.425287356,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,21,1,0.166666667,0.013888889,-0.986111111,0.436781609,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,22,1,0.166666667,0.013888889,-0.986111111,0.448275862,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,23,1,0.166666667,0.013888889,-0.986111111,0.459770115,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,24,1,0.166666667,0.013888889,-0.986111111,0.471264368,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,25,1,0.166666667,0.013888889,-0.986111111,0.482758621,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,26,1,0.166666667,0.013888889,-0.986111111,0.494252874,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,27,1,0.166666667,0.032258065,-0.967741935,0.505747126,1,1,1,1,1.701149425,0,0,0.00870678,0.006306869,134217776.5,0,1,0.267241379,0.354936517,0.197041081
Leather-Britain,28,1,0.166666667,0.2,-0.8,0.517241379,1,1,1,1,2.068965517,0,0,0.006599087,0.005182525,134217776.5,0,1,0.043103448,0.354936517,0.623669964
Leather-Britain,29,3,0.5,0.379480287,-0.206839904,0.022988506,0.6,0.447213595,0.6,1,1.057471264,0.070302575,0.097728764,0.012721433,0.011414272,536870956.2,1.098612289,3,0.626436782,1.064809551,0.169017567
Leather-Britain,30,2,0.333333333,0.046146953,-0.476926523,0.091954023,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,31,2,0.333333333,0.046146953,-0.476926523,0.103448276,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,32,2,0.333333333,0.046146953,-0.476926523,0.114942529,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,33,1,0.166666667,0.013888889,-0.986111111,0.528735632,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,34,1,0.166666667,0.013888889,-0.986111111,0.540229885,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,35,1,0.166666667,0.013888889,-0.986111111,0.551724138,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,36,1,0.166666667,0.013888889,-0.986111111,0.563218391,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,37,1,0.166666667,0.25,-0.75,0.574712644,1,1,1,1,1.977011494,0,0,0.006749636,0.005408507,134217776.5,0,1,0.034482759,0.354936517,0.675846951
Leather-Britain,38,1,0.166666667,0.013888889,-0.986111111,0.586206897,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,39,1,0.166666667,0.013888889,-0.986111111,0.597701149,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,40,2,0.333333333,0.046146953,-0.476926523,0.126436782,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,41,1,0.166666667,0.2,-0.8,0.609195402,1,1,1,1,2.068965517,0,0,0.006599087,0.005182525,134217776.5,0,1,0.043103448,0.354936517,0.623669964
Leather-Britain,42,1,0.166666667,0.013888889,-0.986111111,0.620689655,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,43,2,0.333333333,0.046146953,-0.476926523,0.137931034,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,44,2,0.333333333,0.046146953,-0.476926523,0.149425287,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,45,1,0.166666667,0.013888889,-0.986111111,0.632183908,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,46,1,0.166666667,0.333333333,-0.666666667,0.643678161,1,1,1,1,2.034482759,0,0,0.006573995,0.005570438,134217776.5,0,1,0.025862069,0.354936517,0.743114787
Leather-Britain,47,1,0.166666667,0.032258065,-0.967741935,0.655172414,1,1,1,1,1.701149425,0,0,0.00870678,0.006306869,134217776.5,0,1,0.267241379,0.354936517,0.197041081
Leather-Britain,48,2,0.333333333,0.046146953,-0.476926523,0.16091954,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,49,1,0.166666667,0.013888889,-0.986111111,0.666666667,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,50,1,0.166666667,0.013888889,-0.986111111,0.67816092,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,51,1,0.166666667,0.013888889,-0.986111111,0.689655172,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,52,1,0.166666667,0.2,-0.8,0.701149425,1,1,1,1,2.068965517,0,0,0.006599087,0.005182525,134217776.5,0,1,0.043103448,0.354936517,0.623669964
Leather-Britain,53,1,0.166666667,0.032258065,-0.967741935,0.712643678,1,1,1,1,1.701149425,0,0,0.00870678,0.006306869,134217776.5,0,1,0.267241379,0.354936517,0.197041081
Leather-Britain,54,1,0.166666667,0.013888889,-0.986111111,0.724137931,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,55,2,0.333333333,0.046146953,-0.476926523,0.172413793,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,56,1,0.166666667,0.013888889,-0.986111111,0.735632184,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,57,1,0.166666667,0.032258065,-0.967741935,0.747126437,1,1,1,1,1.701149425,0,0,0.00870678,0.006306869,134217776.5,0,1,0.267241379,0.354936517,0.197041081
Leather-Britain,58,1,0.166666667,0.013888889,-0.986111111,0.75862069,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,59,2,0.333333333,0.046146953,-0.476926523,0.183908046,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,60,2,0.333333333,0.046146953,-0.476926523,0.195402299,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,61,2,0.333333333,0.046146953,-0.476926523,0.206896552,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,62,1,0.166666667,0.013888889,-0.986111111,0.770114943,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,63,1,0.166666667,0.013888889,-0.986111111,0.781609195,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,64,2,0.333333333,0.046146953,-0.476926523,0.218390805,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,65,2,0.333333333,0.046146953,-0.476926523,0.229885057,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,66,1,0.166666667,0.013888889,-0.986111111,0.793103448,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,67,1,0.166666667,0.013888889,-0.986111111,0.804597701,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,68,1,0.166666667,0.013888889,-0.986111111,0.816091954,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,69,1,0.166666667,0.013888889,-0.986111111,0.827586207,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,70,1,0.166666667,0.032258065,-0.967741935,0.83908046,1,1,1,1,1.701149425,0,0,0.00870678,0.006306869,134217776.5,0,1,0.267241379,0.354936517,0.197041081
Leather-Britain,71,1,0.166666667,0.032258065,-0.967741935,0.850574713,1,1,1,1,1.701149425,0,0,0.00870678,0.006306869,134217776.5,0,1,0.267241379,0.354936517,0.197041081
Leather-Britain,72,1,0.166666667,0.013888889,-0.986111111,0.862068966,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,73,1,0.166666667,0.013888889,-0.986111111,0.873563218,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,74,1,0.166666667,0.2,-0.8,0.885057471,1,1,1,1,2.068965517,0,0,0.006599087,0.005182525,134217776.5,0,1,0.043103448,0.354936517,0.623669964
Leather-Britain,75,1,0.166666667,0.013888889,-0.986111111,0.896551724,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,76,1,0.166666667,0.013888889,-0.986111111,0.908045977,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,77,1,0.166666667,0.013888889,-0.986111111,0.91954023,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,78,1,0.166666667,0.032258065,-0.967741935,0.931034483,1,1,1,1,1.701149425,0,0,0.00870678,0.006306869,134217776.5,0,1,0.267241379,0.354936517,0.197041081
Leather-Britain,79,1,0.166666667,0.013888889,-0.986111111,0.942528736,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,80,1,0.166666667,0.013888889,-0.986111111,0.954022989,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,81,2,0.333333333,0.282258065,-0.358870968,0.24137931,0.8,0.632455532,0.8,1,1.620689655,0.017919832,0.01774933,0.00903297,0.00662109,268435505,0.693147181,2,0.301724138,0.709873034,0.374854326
Leather-Britain,82,1,0.166666667,0.013888889,-0.986111111,0.965517241,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,83,1,0.166666667,0.013888889,-0.986111111,0.977011494,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,84,1,0.166666667,0.013888889,-0.986111111,0.988505747,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Britain,85,2,0.333333333,0.046146953,-0.476926523,0.252873563,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,86,2,0.333333333,0.046146953,-0.476926523,0.264367816,0.8,0.632455532,0.8,1,1.068965517,0.024577311,0.02389432,0.012646158,0.011275917,268435505,0.693147181,2,0.767241379,0.709873034,0
Leather-Britain,87,2,0.333333333,0.347222222,-0.326388889,0.275862069,0.8,0.632455532,0.8,1,1.172413793,0.035926993,0.026070409,0.011968686,0.009640033,268435505,0.693147181,2,0.525862069,0.709873034,0.302876399
Leather-Britain,88,1,0.166666667,0.013888889,-0.986111111,1,1,1,1,1,1.183908046,0,0,0.011893411,0.009031681,134217776.5,0,1,0.620689655,0.354936517,0
Leather-Finland,1,1,0.2,0.015625,-0.984375,0.301587302,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,2,4,0.8,0.410069444,-0.147482639,0,0.25,0.25,0.25,1,1,0,0.287985326,0.015625,0.017680075,2147483650,1.386294361,4,0.523684211,1.384926288,0.104174188
Leather-Finland,3,1,0.2,0.015625,-0.984375,0.317460317,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,4,1,0.2,0.015625,-0.984375,0.333333333,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,5,4,0.8,0.410069444,-0.147482639,0.015873016,0.25,0.25,0.25,1,1,0,0.201467441,0.015625,0.017652493,2147483650,1.386294361,4,0.523684211,1.384926288,0.104174188
Leather-Finland,6,1,0.2,0.015625,-0.984375,0.349206349,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,7,1,0.2,0.015625,-0.984375,0.365079365,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,8,3,0.6,0.415625,-0.194791667,0.063492063,0.5,0.40824829,0.5,1,1,0,0.009782941,0.015625,0.016118587,536870956.2,1.098612289,3,0.438596491,1.038694716,0.216497198
Leather-Finland,9,3,0.6,0.298958333,-0.233680556,0.079365079,0.5,0.40824829,0.5,1,1,0,0.058697646,0.015625,0.017041036,536870956.2,1.098612289,3,0.512280702,1.038694716,0.123524221
Leather-Finland,10,1,0.2,0.015625,-0.984375,0.380952381,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,11,1,0.2,0.015625,-0.984375,0.396825397,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,12,1,0.2,0.015625,-0.984375,0.412698413,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,13,1,0.2,0.015625,-0.984375,0.428571429,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,14,2,0.4,0.098958333,-0.450520833,0.126984127,0.75,0.612372436,0.75,1,1,0,0,0.015625,0.016446581,268435505,0.693147181,2,0.626315789,0.692463144,0.04150375
Leather-Finland,15,1,0.2,0.015625,-0.984375,0.444444444,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,16,1,0.2,0.015625,-0.984375,0.46031746,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,17,1,0.2,0.015625,-0.984375,0.476190476,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
Leather-Finland,18,4,0.8,0.526736111,-0.118315972,0.031746032,0.25,0.25,0.25,1,1,0,0.130541119,0.015625,0.017041036,2147483650,1.386294361,4,0.45,1.384926288,0.179220461
Leather-Finland,19,2,0.4,0.215625,-0.3921875,0.142857143,0.75,0.612372436,0.75,1,1,0,0,0.015625,0.015628795,268435505,0.693147181,2,0.552631579,0.692463144,0.167807191
Leather-Finland,20,1,0.2,0.015625,-0.984375,0.492063492,1,1,1,1,1,0,0,0.015625,0.014967259,134217776.5,0,1,0.673684211,0.346231572,0
